f, RPR, RBV, F_last, Recl_last
537.613,0.744848,0.848711,0.182551,252753
535.968,0.748735,0.881913,0.180611,246299
533.317,0.750871,0.897413,0.179219,244607
532.54,0.753475,0.922667,0.176722,245970
531.14,0.754257,0.930726,0.175634,247030
530.584,0.75595,0.94648,0.173352,250743
529.47,0.756909,0.953155,0.172215,252958
527.725,0.75884,0.965866,0.170075,257304
524.084,0.762356,0.989771,0.166335,264947
524.698,0.795874,1.26617,0.133083,354964
509.445,0.782541,1.14443,0.145805,314977
859.082,0.811264,1.48023,0.119544,386901
507.795,0.787529,1.19399,0.141051,326003
506.68,0.788639,1.21851,0.137947,336963
505.557,0.790844,1.23853,0.13593,346292
504.819,0.790779,1.25167,0.135054,352185
503.732,0.78949,1.25646,0.135173,353490
502.787,0.787329,1.26627,0.13789,340252
502.66,0.783305,1.26565,0.144359,313109
502.445,0.781877,1.25893,0.145775,309337
502.104,0.778249,1.23884,0.148681,304496
501.56,0.773081,1.212,0.154077,293095
500.862,0.764907,1.17256,0.162881,274930
499.792,0.757152,1.1344,0.170218,265514
498.797,0.744125,1.07186,0.179017,263135
497.5,0.736354,1.03769,0.185254,258559
496.011,0.730478,1.0184,0.190847,252938
493.96,0.7307,1.02715,0.187852,256423
490.681,0.730285,1.02877,0.182494,272169
492.644,0.743681,1.12052,0.193845,218973
489.277,0.736043,1.06647,0.187258,248049
508.687,0.745211,1.134,0.189565,253150
489.242,0.737013,1.07271,0.187498,248578
489.176,0.737437,1.07569,0.187745,246696
489.049,0.737008,1.07338,0.188028,246709
488.397,0.732689,1.05049,0.190877,246839
486.904,0.730009,1.03872,0.19374,242742
478.71,0.702169,0.927421,0.22472,205326
477.767,0.669478,0.810241,0.259537,174889
473.555,0.684674,0.862166,0.243007,188221
466.885,0.671781,0.815739,0.257984,174195
457.55,0.694907,0.887407,0.230583,194009
451.558,0.715759,0.985284,0.1928,244814
445.381,0.73387,1.06452,0.178299,256151
442.981,0.726044,1.06571,0.186397,245010
439.984,0.721427,1.04597,0.190246,240907
436.541,0.719334,1.04321,0.188069,246334
435.376,0.724584,1.06093,0.182544,251746
433.834,0.718472,1.041,0.186505,249088
431.996,0.713361,1.03002,0.187943,252235
430.46,0.713366,1.04549,0.187389,250025
428.561,0.705724,1.01713,0.19266,245145
427.134,0.702534,1.01313,0.193743,249785
425.88,0.707893,1.03089,0.189951,246137
424.551,0.707205,1.02326,0.190662,246998
423.433,0.705806,1.01385,0.190271,249932
422.358,0.708089,1.02449,0.186668,253623
420.947,0.707714,1.02121,0.185272,258699
419.758,0.705704,1.00993,0.186624,255977
419.626,0.700226,0.979054,0.190593,253022
419.068,0.70269,0.992733,0.188796,254348
418.467,0.700733,0.983496,0.189055,254595
418.003,0.701241,0.985875,0.187163,258837
417.404,0.703152,0.98993,0.184655,263283
416.605,0.699602,0.981198,0.185611,265670
415.783,0.701224,0.988721,0.18329,268667
415.283,0.700628,0.991692,0.180158,277965
414.828,0.699653,0.989075,0.178611,283763
414.519,0.697839,0.986537,0.179015,284008
414.254,0.69735,0.986965,0.179647,281360
413.941,0.696013,0.982494,0.180445,280905
413.663,0.69505,0.981095,0.180098,282263
413.286,0.696976,0.992538,0.177447,285859
412.99,0.697406,0.999093,0.175562,290532
412.706,0.696108,0.998136,0.177831,284646
412.457,0.69634,1.00127,0.177609,286166
412.184,0.696496,1.00954,0.180557,276062
411.942,0.696731,1.0139,0.180889,275511
411.655,0.69748,1.02501,0.183218,268761
411.446,0.698719,1.03551,0.182468,269852
411.265,0.698849,1.03916,0.182171,270430
411.151,0.697877,1.04567,0.183204,267767
411.005,0.698489,1.04703,0.18324,267072
410.87,0.701216,1.06142,0.182138,266500
410.754,0.70158,1.06457,0.182149,265918
410.596,0.702305,1.07082,0.182172,265230
410.508,0.703039,1.07286,0.18243,263876
410.444,0.70299,1.07147,0.184068,260500
410.378,0.701559,1.06069,0.185805,258198
410.308,0.700639,1.05513,0.187541,255000
410.205,0.699907,1.05059,0.189304,251707
410.112,0.699114,1.04701,0.190592,249324
410.055,0.700207,1.05242,0.189071,251920
409.986,0.701216,1.05853,0.186435,256931
409.951,0.70158,1.06217,0.183848,262769
409.928,0.70148,1.06182,0.183377,264105
409.901,0.700591,1.05729,0.183794,263946
409.859,0.699123,1.05025,0.184404,263941
409.809,0.697548,1.04178,0.184924,264164
409.77,0.697169,1.0411,0.184497,265449
409.728,0.697567,1.04232,0.184066,265944
409.697,0.698841,1.04896,0.183171,266694
409.662,0.699566,1.05346,0.182997,266461
409.619,0.699615,1.05368,0.183737,264999
409.568,0.699176,1.05074,0.18494,263252
409.528,0.697605,1.04111,0.186181,262590
409.486,0.696799,1.03419,0.186431,263337
409.439,0.696392,1.02959,0.185712,265696
409.402,0.697008,1.03081,0.184202,268574
409.379,0.697813,1.03528,0.182921,270445
409.351,0.698452,1.03982,0.181802,271872
409.316,0.698619,1.04316,0.181143,272336
409.281,0.698155,1.04328,0.181386,271167
409.253,0.697369,1.04127,0.182288,268853
409.234,0.696918,1.03948,0.183167,266480
409.216,0.696842,1.04004,0.184013,263787
409.199,0.697372,1.04259,0.183822,263201
409.179,0.698695,1.04875,0.182827,263674
409.166,0.69957,1.05407,0.182014,264076
409.151,0.700256,1.05767,0.181298,264443
409.141,0.700103,1.05796,0.181461,263278
409.134,0.699763,1.05639,0.181583,263213
409.123,0.699003,1.05206,0.182099,262675
409.111,0.698351,1.04822,0.182316,262502
409.094,0.697861,1.04452,0.182357,262408
409.079,0.698079,1.04466,0.181831,262846
409.066,0.69882,1.04815,0.181184,263302
409.058,0.699411,1.05167,0.180423,263871
409.048,0.699964,1.05547,0.180125,263739
409.036,0.700002,1.05711,0.180247,262645
409.028,0.699616,1.057,0.180949,260794
409.025,0.699422,1.05612,0.181152,260414
409.021,0.699273,1.0553,0.181338,259936
409.015,0.699262,1.05513,0.181306,259721
409.009,0.699537,1.05651,0.181089,259409
409.001,0.699862,1.05811,0.180694,259689
408.994,0.700248,1.05975,0.180266,259907
408.988,0.700234,1.05902,0.180126,260599
408.984,0.699944,1.05688,0.180153,260994
408.982,0.69957,1.05441,0.180441,261046
408.979,0.699132,1.05164,0.180672,261336
408.977,0.698906,1.05018,0.180683,261807
408.974,0.698714,1.04915,0.180494,262613
408.971,0.698624,1.0489,0.180147,263603
408.967,0.698476,1.04865,0.179748,264671
408.963,0.69828,1.04815,0.17947,265500
408.959,0.697933,1.04682,0.179329,266179
408.954,0.697566,1.04527,0.179353,266516
408.948,0.69724,1.04388,0.179501,266540
408.943,0.697276,1.0445,0.179737,265911
408.939,0.697593,1.04671,0.179878,265192
408.936,0.698074,1.04988,0.179894,264525
408.935,0.698416,1.05217,0.179854,264253
408.932,0.698739,1.05469,0.179816,263956
408.929,0.699018,1.0569,0.179938,263551
408.924,0.699003,1.05777,0.180177,263285
408.92,0.698775,1.05669,0.180558,263094
408.917,0.698427,1.05458,0.180709,263409
408.915,0.698198,1.05297,0.180697,263828
408.912,0.698084,1.05212,0.18059,264245
408.907,0.698098,1.05219,0.180433,264573
408.9,0.698281,1.05362,0.180326,264532
408.891,0.698657,1.0566,0.180464,263711
408.884,0.699014,1.05982,0.18088,262232
408.881,0.699454,1.06329,0.18167,260133
408.876,0.699459,1.06397,0.181791,259853
408.873,0.699328,1.06343,0.181827,260077
408.866,0.699142,1.06247,0.181969,260405
408.858,0.698942,1.06118,0.182143,261039
408.853,0.699085,1.06173,0.182442,260829
408.848,0.699253,1.06176,0.182441,261131
408.844,0.699521,1.06276,0.182574,260876
408.841,0.699527,1.06186,0.18256,261074
408.838,0.699354,1.06036,0.182672,261423
408.833,0.699087,1.05861,0.182806,261614
408.827,0.698772,1.05689,0.183143,261919
408.818,0.698564,1.0559,0.183456,262159
408.809,0.698593,1.05629,0.183589,262498
408.803,0.698929,1.05798,0.183601,262584
408.799,0.699236,1.05968,0.183399,262650
408.797,0.699376,1.06049,0.183537,262479
408.793,0.699466,1.06102,0.183758,262200
408.789,0.699405,1.06062,0.183977,262128
408.783,0.699321,1.06022,0.184124,262052
408.777,0.699037,1.05794,0.184189,263130
408.773,0.698977,1.05733,0.184306,263916
408.768,0.698912,1.05696,0.184145,264087
408.765,0.698759,1.05588,0.184105,264788
408.761,0.698543,1.0546,0.184115,265475
408.759,0.698391,1.05348,0.184152,266006
408.755,0.698291,1.05243,0.184186,266518
408.748,0.698328,1.05174,0.18432,266823
408.742,0.698645,1.0526,0.184564,266362
408.736,0.69917,1.05501,0.184963,265104
408.731,0.699765,1.05783,0.185386,263621
408.729,0.700071,1.05923,0.185668,262924
408.727,0.700169,1.05949,0.18575,262660
408.726,0.700145,1.0591,0.185835,262778
408.724,0.70002,1.05838,0.185849,262979
408.723,0.699921,1.05732,0.185932,263377
408.721,0.6999,1.05723,0.185893,263453
408.719,0.699898,1.05721,0.185834,263541
408.715,0.69991,1.05722,0.185705,263691
408.709,0.699926,1.05725,0.185429,263926
408.708,0.699914,1.05712,0.185299,264018
408.706,0.69988,1.05685,0.185166,264047
408.703,0.69983,1.05633,0.184979,264047
408.7,0.69978,1.05572,0.184701,263905
408.694,0.699751,1.05494,0.184265,263665
408.688,0.699773,1.0544,0.183825,263297
408.685,0.699826,1.05427,0.18367,263119
408.684,0.699778,1.05397,0.183445,263237
408.682,0.699758,1.05391,0.183394,263448
408.68,0.699717,1.05369,0.183313,263713
408.677,0.699614,1.05304,0.183226,263916
408.675,0.69954,1.05241,0.183202,263908
408.674,0.699461,1.05164,0.1831,263767
408.673,0.699478,1.05167,0.183154,263701
408.672,0.699523,1.05194,0.183218,263666
408.67,0.699587,1.05237,0.183259,263740
408.669,0.699668,1.05312,0.183337,263914
408.668,0.699683,1.05339,0.183341,264063
408.667,0.699652,1.05328,0.183362,264038
408.666,0.699577,1.05291,0.183377,263921
408.665,0.699485,1.05234,0.183348,263791
408.664,0.699417,1.05195,0.183225,263731
408.663,0.699438,1.05204,0.183042,263837
408.662,0.699483,1.05246,0.182914,263938
408.662,0.699527,1.05282,0.182834,264020
408.662,0.699564,1.05322,0.182782,264063
408.661,0.699592,1.05357,0.182755,264065
408.659,0.699612,1.05379,0.182753,264010
408.657,0.699612,1.05369,0.182797,263859
408.656,0.699568,1.05306,0.182867,263695
408.655,0.699506,1.05218,0.182918,263609
408.654,0.69948,1.05118,0.182904,263597
408.653,0.699503,1.05094,0.18282,263648
408.653,0.699558,1.05077,0.182704,263672
408.653,0.69957,1.05092,0.182656,263683
408.653,0.699589,1.0512,0.182566,263680
408.652,0.699604,1.05159,0.182385,263615
408.652,0.6996,1.0518,0.182376,263533
408.652,0.699579,1.05175,0.182301,263403
408.652,0.699552,1.05156,0.182323,263282
408.652,0.699541,1.05146,0.182359,263230
408.652,0.69955,1.05148,0.182402,263232
408.652,0.699578,1.0517,0.182456,263292
408.652,0.69961,1.05198,0.182491,263351
408.651,0.699629,1.05216,0.182494,263349
408.651,0.699636,1.05225,0.182498,263320
408.651,0.699643,1.05232,0.182505,263271
408.651,0.699646,1.05237,0.182523,263212
408.651,0.699649,1.05239,0.182547,263141
408.65,0.69964,1.05238,0.182595,263072
408.65,0.69963,1.0523,0.182645,263043
408.649,0.699585,1.05217,0.182709,263084
408.649,0.699571,1.05203,0.182686,263278
408.649,0.699565,1.05189,0.182617,263558
408.649,0.699566,1.05184,0.182589,263655
408.648,0.699571,1.05185,0.182572,263679
408.648,0.699576,1.05186,0.18255,263686
408.648,0.699579,1.05188,0.182522,263685
408.647,0.699578,1.0519,0.182484,263670
408.646,0.699561,1.05194,0.182448,263619
408.645,0.69954,1.05202,0.182479,263566
408.645,0.699508,1.05219,0.182602,263529
408.645,0.699502,1.05234,0.18268,263476
408.645,0.699502,1.05232,0.182673,263493
408.645,0.6995,1.05228,0.182662,263530
408.645,0.699499,1.0522,0.182635,263600
408.645,0.6995,1.05216,0.182615,263616
408.644,0.699501,1.05211,0.18259,263624
408.644,0.699499,1.05204,0.182556,263627
408.644,0.699494,1.05194,0.182501,263628
408.643,0.699483,1.0518,0.182428,263631
